"period","company_code","revenue_yi","net_profit_yi","deduct_net_profit_yi","roe","gross_margin","net_margin","operating_cashflow_yi","r_and_d_expense_yi","r_and_d_ratio"
"2022-12","920006.BJ",3.496,0.3265,0.2398,0.153431,0.337352,0.093386,0.2786,0.3612,0.103327
"2023-12","920006.BJ",3.3759,0.1229,0.0777,0.106159,0.348174,0.036405,0.2357,0.2846,0.084308
"2024-12","920006.BJ",3.6551,0.3281,0.2712,0.133608,0.282931,0.08976,0.2872,0.33,0.090296
"2025-12","920006.BJ",3.8711,0.212,0.1487,0.07835,0.161895,0.054759,0.2634,0.4298,0.11103
"2026-06","920006.BJ",4.568,0.0703,0.0114,-0.037563,0.357334,0.015397,0.0747,0.5113,0.111939
"2022-12","920675.BJ",6.2941,0.4049,0.3403,0.034187,0.174677,0.064325,0.6041,0.4485,0.071262
"2023-12","920675.BJ",7.0217,0.0852,0.0117,0.005714,0.196625,0.012133,0.0382,0.4789,0.068197
"2024-12","920675.BJ",8.3758,0.4548,0.2899,0.048475,0.223817,0.054302,0.4667,0.5017,0.059899
"2025-12","920675.BJ",8.9817,0.4823,0.3736,0.045207,0.085524,0.053701,0.6096,0.5241,0.058357
"2026-06","920675.BJ",9.1586,0.6449,0.5585,0.028947,0.415232,0.070411,1.1022,0.6115,0.066773
"2022-12","920415.BJ",3.9801,0.6891,0.5091,0.223735,0.293752,0.173137,0.5312,0.2948,0.07407
"2023-12","920415.BJ",3.6648,0.8791,0.6637,0.309103,0.105662,0.239885,0.7425,0.3145,0.085812
"2024-12","920415.BJ",3.7134,0.6414,0.4689,0.193414,0.319284,0.172738,0.8006,0.3046,0.082018
"2025-12","920415.BJ",3.5075,0.6938,0.6045,0.242815,0.355658,0.197798,0.6924,0.3221,0.091818
"2026-06","920415.BJ",3.8922,0.627,0.6073,0.209466,0.248438,0.161097,0.4864,0.2736,0.070304
"2022-12","920177.BJ",2.361,0.194,0.138,0.111189,0.22507,0.08215,0.0749,0.1572,0.066595
"2023-12","920177.BJ",2.5259,0.0893,0.0677,0.025172,0.407944,0.035358,0.0832,0.1917,0.07589
"2024-12","920177.BJ",3.1576,0.2548,0.1809,0.151062,0.358628,0.080694,0.027,0.2528,0.080055
"2025-12","920177.BJ",3.3705,0.2318,0.2218,0.10942,0.348921,0.068783,0.3672,0.2583,0.076629
"2026-06","920177.BJ",3.821,0.3247,0.2944,0.074861,0.286436,0.084966,0.1714,0.2252,0.058945
"2022-12","920270.BJ",1.7484,0.1329,0.1004,0.10915,0.268288,0.076022,0.1546,0.1662,0.09507
"2023-12","920270.BJ",2.1576,0.051,0.0319,0.005317,0.289634,0.023657,0.081,0.1734,0.08037
"2024-12","920270.BJ",2.4054,0.2506,0.2088,0.160947,0.342636,0.104186,0.2652,0.2222,0.092382
"2025-12","920270.BJ",2.8368,0.1764,0.1431,0.103303,0.199411,0.062184,0.162,0.2178,0.076786
"2026-06","920270.BJ",3.4734,0.2614,0.1807,0.12471,0.264435,0.075263,0.1588,0.3571,0.102811
"2022-12","920656.BJ",2.0089,0.1855,0.1717,0.15473,0.208829,0.092329,0.2282,0.1864,0.092778
"2023-12","920656.BJ",2.3243,0.1436,0.1141,0.079762,0.336708,0.061792,0.1648,0.2823,0.121456
"2024-12","920656.BJ",2.6522,0.2821,0.2699,0.140811,0.344387,0.106367,0.2337,0.2783,0.104915
"2025-12","920656.BJ",3.3698,0.3337,0.291,0.124186,0.41354,0.099013,0.2382,0.3642,0.10808
"2026-06","920656.BJ",3.9303,0.3258,0.3107,0.153693,0.187166,0.082893,0.3509,0.4929,0.125412
"2022-12","920566.BJ",2.37,0.0156,-0.0072,0.007006,0.164836,0.006562,-0.0342,0.1502,0.063392
"2023-12","920566.BJ",2.4546,0.1908,0.1559,0.132298,0.17486,0.077731,0.2149,0.2018,0.08223
"2024-12","920566.BJ",2.7412,0.107,0.0786,0.055217,0.319751,0.039016,0.0019,0.1728,0.06302
"2025-12","920566.BJ",3.2219,0.1136,0.0855,0.050481,0.249752,0.035252,0.0128,0.2393,0.074283
"2026-06","920566.BJ",3.4339,0.1354,0.0986,0.084211,0.428419,0.039426,0.1637,0.2961,0.086218
"2022-12","920943.BJ",2.8506,-0.079,-0.082,-0.024882,0.36323,-0.027717,-0.0274,0.2703,0.094813
"2023-12","920943.BJ",3.1217,0.0548,0.0168,-0.022404,0.170943,0.017548,-0.0209,0.3822,0.122416
"2024-12","920943.BJ",3.4535,0.1477,0.1047,0.079355,0.268273,0.042774,-0.0466,0.4129,0.119552
"2025-12","920943.BJ",4.3702,0.1904,0.1405,0.014927,0.303591,0.043571,-0.0944,0.4007,0.091686
"2026-06","920943.BJ",4.7749,-0.0077,-0.0355,-0.022492,0.383747,-0.001618,-0.1492,0.5035,0.105448
"2022-12","920753.BJ",5.3467,0.3008,0.262,0.053275,0.121492,0.056253,0.1583,0.2004,0.037485
"2023-12","920753.BJ",5.4679,0.34,0.2734,0.078761,0.128493,0.062187,0.3911,0.1777,0.032491
"2024-12","920753.BJ",5.2987,0.5349,0.4841,0.122389,0.219508,0.100943,0.5898,0.1782,0.033629
"2025-12","920753.BJ",5.2866,0.3666,0.3295,0.043724,0.248281,0.069348,0.5921,0.1621,0.030657
"2026-06","920753.BJ",5.1899,0.25,0.1964,0.016917,0.09407,0.048176,0.2029,0.1642,0.03163
"2022-12","920274.BJ",7.1348,0.2999,0.1813,-0.016646,0.172982,0.04204,0.3069,0.3086,0.043254
"2023-12","920274.BJ",7.4305,0.8564,0.6577,0.056963,0.227724,0.115256,0.4807,0.3145,0.042324
"2024-12","920274.BJ",8.2317,0.6018,0.4769,0.040514,0.275085,0.073106,0.8636,0.4134,0.050224
"2025-12","920274.BJ",7.4889,0.8679,0.8322,0.090882,0.297754,0.115886,0.9546,0.3052,0.040753
"2026-06","920274.BJ",8.3924,0.1997,0.129,0.029976,0.124889,0.02379,0.4636,0.3347,0.039881
"2022-12","920271.BJ",4.2245,0.41,0.3857,0.087204,0.324122,0.097047,0.4,0.6219,0.147207
"2023-12","920271.BJ",4.6627,0.4893,0.3862,0.098857,0.299469,0.104938,0.5779,0.5227,0.112107
"2024-12","920271.BJ",4.7352,0.368,0.3018,0.085455,0.303918,0.077725,0.4471,0.5703,0.120428
"2025-12","920271.BJ",5.3183,0.5921,0.5172,0.098011,0.245293,0.111333,0.3814,0.7286,0.137
"2026-06","920271.BJ",6.2238,0.4135,0.3178,0.037513,0.367338,0.066434,0.071,0.9769,0.156957
"2022-12","920932.BJ",1.9032,-0.0045,-0.021,0.01824,0.221796,-0.002342,0.0402,0.1197,0.062919
"2023-12","920932.BJ",2.0712,0.0867,0.0708,0.094263,0.351087,0.041876,0.0993,0.1353,0.065331
"2024-12","920932.BJ",2.2012,0.0861,0.0599,0.048006,0.255765,0.039094,0.0419,0.1489,0.067634
"2025-12","920932.BJ",2.6426,0.093,0.049,0.069436,0.204196,0.035191,0.1882,0.2073,0.078465
"2026-06","920932.BJ",2.7701,0.0991,0.0646,0.063207,0.282402,0.035774,0.0998,0.1888,0.068148
"2022-12","920242.BJ",2.167,-0.2939,-0.2593,-0.153296,0.242584,-0.135619,-0.1069,0.1564,0.07219
"2023-12","920242.BJ",2.7843,-0.388,-0.3736,-0.160495,0.198858,-0.139367,-0.349,0.1754,0.062994
"2024-12","920242.BJ",3.5042,-0.1887,-0.1741,-0.033802,0.288348,-0.053847,-0.2474,0.1913,0.054583
"2025-12","920242.BJ",4.1085,-0.47,-0.442,-0.146753,0.268715,-0.114399,-0.5285,0.3221,0.078398
"2026-06","920242.BJ",4.4894,-0.6965,-0.6675,-0.197533,0.156595,-0.155149,-0.772,0.3205,0.071383
"2022-12","920008.BJ",2.5536,-0.1414,-0.1335,-0.09314,0.260437,-0.055369,-0.1204,0.2058,0.080589
"2023-12","920008.BJ",2.9581,-0.1548,-0.1707,-0.122517,0.336038,-0.052339,-0.2396,0.1994,0.067412
"2024-12","920008.BJ",3.6781,-0.0164,-0.0168,0.029954,0.385772,-0.004451,0.0302,0.3061,0.083227
"2025-12","920008.BJ",3.7529,-0.3306,-0.2809,-0.132326,0.238322,-0.088095,-0.1722,0.2409,0.064182
"2026-06","920008.BJ",4.8281,-0.4449,-0.4773,-0.123677,0.254373,-0.09214,-0.5817,0.299,0.061919
"2022-12","920896.BJ",1.6037,0.1649,0.1466,0.204021,0.29288,0.1028,0.1715,0.1348,0.084054
"2023-12","920896.BJ",1.8143,0.2345,0.2145,0.18535,0.272321,0.129257,0.2953,0.1179,0.064965
"2024-12","920896.BJ",2.3899,0.3869,0.3684,0.27801,0.479919,0.161886,0.412,0.2014,0.084258
"2025-12","920896.BJ",2.7889,0.267,0.2048,0.174205,0.299329,0.095731,0.2186,0.2003,0.071829
"2026-06","920896.BJ",3.3294,0.4207,0.2894,0.183875,0.209533,0.126347,0.4661,0.2884,0.086622
"2022-12","920541.BJ",1.5628,0.2484,0.2202,0.256527,0.238168,0.15894,0.3348,0.1686,0.107885
"2023-12","920541.BJ",2.0318,0.1891,0.1798,0.118054,0.291703,0.093066,0.3174,0.1933,0.095143
"2024-12","920541.BJ",2.2429,0.2953,0.2297,0.208056,0.244881,0.131663,0.3569,0.2813,0.125437
"2025-12","920541.BJ",3.0013,0.1657,0.1193,0.073277,0.207819,0.055198,0.0662,0.3147,0.104868
"2026-06","920541.BJ",3.5146,0.1068,0.09,-0.008684,0.312734,0.030393,0.1571,0.4203,0.119586
"2022-12","920786.BJ",4.2623,0.4452,0.361,0.126735,0.322821,0.104459,0.2793,0.1737,0.040751
"2023-12","920786.BJ",4.4691,0.5381,0.5419,0.14923,0.244018,0.120413,0.6136,0.2393,0.053542
"2024-12","920786.BJ",5.0756,0.4203,0.3104,0.063026,0.251997,0.082814,0.2929,0.2386,0.047005
"2025-12","920786.BJ",5.1025,0.3707,0.283,0.071637,0.133733,0.072658,0.2168,0.284,0.055665
"2026-06","920786.BJ",5.4037,0.349,0.3069,0.074578,0.108336,0.064588,0.2811,0.3088,0.057145
"2022-12","920130.BJ",2.5016,0.0229,0.0074,-0.001229,0.21281,0.009142,0.1664,0.2231,0.08917
"2023-12","920130.BJ",2.6279,-0.0036,-0.0254,-0.018142,0.176804,-0.001377,0.0744,0.2671,0.101643
"2024-12","920130.BJ",3.0829,-0.006,-0.0268,0.018505,0.306183,-0.001938,0.1694,0.2365,0.076728
"2025-12","920130.BJ",3.5786,0.1312,0.0814,0.019482,0.306772,0.036663,0.0078,0.2949,0.082406
"2026-06","920130.BJ",4.2132,0.1449,0.074,0.083516,0.260061,0.034404,0.0711,0.3854,0.091471
"2022-12","920175.BJ",7.8101,-0.784,-0.6578,-0.076327,0.297166,-0.100379,-0.9853,0.3147,0.040294
"2023-12","920175.BJ",6.8944,-0.7605,-0.6672,-0.124134,0.229157,-0.110302,-0.7544,0.2494,0.036173
"2024-12","920175.BJ",6.9769,-0.7551,-0.6244,-0.131064,0.141146,-0.108224,-0.7755,0.2521,0.036132
"2025-12","920175.BJ",6.3343,-0.61,-0.5909,-0.098985,0.256749,-0.096309,-0.6738,0.2623,0.041414
"2026-06","920175.BJ",6.5003,-0.4871,-0.5057,-0.042332,0.23026,-0.074939,-0.7983,0.2521,0.038784
"2022-12","920374.BJ",3.5451,0.0551,0.0503,-0.012117,0.311892,0.015535,0.1025,0.4296,0.121182
"2023-12","920374.BJ",3.3135,-0.0181,-0.0207,0.051769,0.401651,-0.005469,-0.0891,0.4367,0.131799
"2024-12","920374.BJ",3.938,0.0893,0.0594,0.039131,0.313492,0.022686,0.2272,0.5214,0.132399
"2025-12","920374.BJ",4.0495,-0.018,-0.042,0.005892,0.400504,-0.004448,-0.111,0.4756,0.117437
"2026-06","920374.BJ",3.8562,0.0957,0.0795,0.045341,0.399769,0.024806,0.1384,0.4106,0.106473
"2022-12","920346.BJ",2.3392,0.2903,0.2008,0.161691,0.47559,0.124116,0.1651,0.234,0.10004
"2023-12","920346.BJ",2.5135,0.2334,0.2063,0.160266,0.280024,0.092838,0.243,0.2403,0.095585
"2024-12","920346.BJ",3.2291,0.3821,0.3014,0.128949,0.353091,0.118336,0.2917,0.2868,0.088823
"2025-12","920346.BJ",3.5684,0.3778,0.3451,0.115871,0.211391,0.105881,0.4222,0.3145,0.088127
"2026-06","920346.BJ",4.4996,0.3613,0.3085,0.13019,0.26604,0.080304,0.4775,0.4752,0.105606
"2022-12","920639.BJ",1.751,0.2506,0.1845,0.176292,0.267754,0.143118,0.2257,0.1326,0.075709
"2023-12","920639.BJ",2.3331,0.3492,0.2831,0.181077,0.39431,0.149672,0.3017,0.1619,0.069399
"2024-12","920639.BJ",2.5119,0.3661,0.3246,0.180911,0.342426,0.145745,0.6124,0.2134,0.084948
"2025-12","920639.BJ",3.2573,0.4054,0.2982,0.081962,0.442066,0.124454,0.3626,0.2779,0.085313
"2026-06","920639.BJ",4.0398,0.4475,0.3359,0.101466,0.306796,0.110776,0.3241,0.2894,0.071641
"2022-12","920204.BJ",4.1234,0.351,0.2373,0.043786,0.230692,0.085115,0.2543,0.0826,0.020023
"2023-12","920204.BJ",4.8449,0.371,0.3372,0.040697,0.084659,0.07657,0.6565,0.0981,0.020256
"2024-12","920204.BJ",4.9715,0.6358,0.5629,0.121976,0.18005,0.127897,0.4207,0.0858,0.017257
"2025-12","920204.BJ",4.9172,0.392,0.2948,0.063578,0.164562,0.079714,0.447,0.1058,0.021517
"2026-06","920204.BJ",5.4819,0.6553,0.6185,0.071727,0.275528,0.119537,0.9133,0.0888,0.016201
"2022-12","920570.BJ",2.7158,0.1801,0.1345,0.128592,0.271065,0.0663,0.1816,0.3185,0.117271
"2023-12","920570.BJ",2.9138,0.3313,0.276,0.134344,0.271634,0.113707,0.4578,0.3617,0.124147
"2024-12","920570.BJ",3.4287,0.2265,0.2068,0.045814,0.386123,0.066065,0.1463,0.434,0.126588
"2025-12","920570.BJ",3.3671,0.2472,0.1717,0.079359,0.288139,0.073411,0.0914,0.4027,0.119591
"2026-06","920570.BJ",3.9016,0.3495,0.2671,0.116463,0.260519,0.089591,0.3637,0.5264,0.134929
"2022-12","920066.BJ",5.4308,0.4712,0.421,0.048708,0.23239,0.086761,0.5391,0.0908,0.016716
"2023-12","920066.BJ",5.2781,0.5208,0.4131,0.093544,0.163142,0.098674,0.7281,0.1016,0.019248
"2024-12","920066.BJ",5.4843,0.7427,0.6063,0.182744,0.363628,0.13542,0.7227,0.1004,0.018304
"2025-12","920066.BJ",5.6466,0.7335,0.7034,0.127774,0.307191,0.129902,0.5725,0.1031,0.018255
"2026-06","920066.BJ",5.2906,0.7566,0.7326,0.15644,0.219688,0.143007,0.6139,0.0988,0.018683
"2022-12","920665.BJ",4.8599,0.436,0.3061,0.067285,0.137093,0.089716,0.3685,0.1055,0.021704
"2023-12","920665.BJ",5.1237,0.57,0.42,0.144154,0.215581,0.111248,0.4014,0.1519,0.029645
"2024-12","920665.BJ",4.9964,0.4627,0.3865,0.125105,0.33662,0.092608,0.5015,0.122,0.024423
"2025-12","920665.BJ",5.1861,0.7084,0.5719,0.156617,0.115434,0.136598,0.2822,0.1292,0.024922
"2026-06","920665.BJ",5.1031,0.565,0.4139,0.123919,0.23094,0.110711,0.6991,0.1574,0.030842
"2022-12","920168.BJ",5.3566,0.7477,0.6575,0.049143,0.205478,0.139582,0.6659,0.4117,0.076857
"2023-12","920168.BJ",5.9651,0.8236,0.7727,0.059479,0.339907,0.138065,0.5138,0.3932,0.065922
"2024-12","920168.BJ",7.6884,1.1564,1.1524,0.056219,0.305427,0.150406,0.6699,0.5479,0.071263
"2025-12","920168.BJ",8.8125,0.9937,0.7071,0.054529,0.304551,0.112764,1.051,0.6437,0.073041
"2026-06","920168.BJ",9.877,0.7455,0.6655,0.053029,0.28989,0.075481,0.2695,0.5669,0.057397
"2022-12","920429.BJ",2.2398,0.2148,0.2106,0.177292,0.212276,0.095912,0.2532,0.0686,0.030637
"2023-12","920429.BJ",2.7217,0.3516,0.2712,0.203622,0.198552,0.129188,0.3012,0.0905,0.033264
"2024-12","920429.BJ",2.9767,0.2846,0.2389,0.223992,0.205907,0.095601,0.3927,0.1005,0.033754
"2025-12","920429.BJ",3.2196,0.2982,0.2597,0.129244,0.241502,0.092629,0.2076,0.1123,0.034873
"2026-06","920429.BJ",3.4488,0.3983,0.3702,0.191502,0.261085,0.115494,0.2871,0.1495,0.043361
"2022-12","920454.BJ",1.9335,0.2225,0.1765,0.176558,0.372645,0.115081,0.2929,0.1617,0.08362
"2023-12","920454.BJ",2.3118,0.2667,0.2007,0.191354,0.387097,0.115383,0.3291,0.257,0.111183
"2024-12","920454.BJ",2.9689,0.322,0.2537,0.157854,0.190504,0.108454,0.3148,0.3026,0.101916
"2025-12","920454.BJ",3.3803,0.2803,0.2177,0.154234,0.380609,0.082913,0.4018,0.3188,0.094311
"2026-06","920454.BJ",4.033,0.579,0.501,0.173185,0.45448,0.14356,0.6955,0.37,0.09175
"2022-12","920976.BJ",3.6431,0.467,0.4338,0.160062,0.260378,0.128196,0.2023,0.2999,0.082308
"2023-12","920976.BJ",3.8964,0.4942,0.4869,0.106111,0.421869,0.126842,0.6028,0.3121,0.08011
"2024-12","920976.BJ",4.387,0.3753,0.2557,0.054769,0.237699,0.085555,0.4064,0.3137,0.071514
"2025-12","920976.BJ",4.5744,0.4222,0.3321,0.129126,0.315191,0.092303,0.5521,0.3006,0.065714
"2026-06","920976.BJ",5.0803,0.425,0.3346,0.087609,0.244356,0.083665,0.2705,0.4307,0.08477
"2022-12","920475.BJ",2.063,0.1845,0.1516,0.11173,0.23086,0.089426,0.2626,0.1805,0.087509
"2023-12","920475.BJ",2.5136,0.2035,0.1595,0.106782,0.155607,0.08097,0.2164,0.2341,0.093116
"2024-12","920475.BJ",2.6225,0.2159,0.1584,0.159201,0.242726,0.082332,0.3791,0.2274,0.086695
"2025-12","920475.BJ",3.0845,0.2109,0.1788,0.053769,0.329546,0.068365,0.1356,0.3048,0.098807
"2026-06","920475.BJ",3.3365,0.4643,0.4531,0.187041,0.367908,0.139145,0.3872,0.3619,0.108479
"2022-12","920022.BJ",1.3662,0.1093,0.082,0.099326,0.257982,0.080003,0.0412,0.1372,0.100415
"2023-12","920022.BJ",1.6501,0.183,0.1659,0.151017,0.263658,0.110875,0.2821,0.1648,0.099846
"2024-12","920022.BJ",2.204,0.1565,0.1111,0.113409,0.341723,0.070995,0.1976,0.1776,0.080604
"2025-12","920022.BJ",2.604,0.2066,0.1851,0.143665,0.204449,0.079347,0.3222,0.2567,0.09859
"2026-06","920022.BJ",3.2626,0.2532,0.2,0.066481,0.314575,0.077593,0.23,0.2806,0.086017
"2022-12","920195.BJ",2.2973,-0.2476,-0.2662,-0.137396,0.182256,-0.107763,-0.3974,0.1503,0.065433
"2023-12","920195.BJ",2.7318,-0.3195,-0.2676,-0.138528,0.348084,-0.116954,-0.2571,0.1507,0.055169
"2024-12","920195.BJ",2.8436,-0.4112,-0.3659,-0.208903,0.307568,-0.144595,-0.475,0.2013,0.070774
"2025-12","920195.BJ",3.3713,-0.4348,-0.4235,-0.150028,0.147388,-0.128968,-0.4248,0.1765,0.05235
"2026-06","920195.BJ",3.8214,-0.5192,-0.5618,-0.223485,0.330631,-0.135859,-0.6397,0.2497,0.065344
"2022-12","920039.BJ",3.72,0.3943,0.3163,0.141523,0.251764,0.105983,0.4277,0.1916,0.051495
"2023-12","920039.BJ",3.4422,0.4243,0.381,0.103185,0.295484,0.123259,0.7345,0.1612,0.046827
"2024-12","920039.BJ",3.6389,0.3743,0.3027,0.046078,0.239019,0.102867,0.104,0.171,0.046997
"2025-12","920039.BJ",3.8679,0.3409,0.3417,0.084046,0.127137,0.088126,0.2959,0.201,0.051975
"2026-06","920039.BJ",4.1602,0.2816,0.2581,0.071999,0.195485,0.067698,0.2554,0.1618,0.038886
"2022-12","920834.BJ",2.0211,0.1917,0.1409,0.158421,0.347772,0.094867,0.1263,0.2232,0.110417
"2023-12","920834.BJ",2.2853,0.2278,0.1706,0.189252,0.360845,0.099675,0.3277,0.1975,0.086435
"2024-12","920834.BJ",2.4688,0.2677,0.2724,0.205547,0.374836,0.108437,0.2577,0.2302,0.093242
"2025-12","920834.BJ",2.9099,0.2175,0.1854,0.099311,0.39533,0.074734,0.3285,0.2916,0.100212
"2026-06","920834.BJ",3.123,0.3123,0.2714,0.154021,0.290663,0.100011,0.3181,0.3382,0.108306
"2022-12","920163.BJ",3.2205,-0.1811,-0.1946,-0.027816,0.07,-0.05623,-0.1206,0.1081,0.03357
"2023-12","920163.BJ",4.0271,0.0098,-0.0174,0.036772,0.27646,0.002431,0.1212,0.1246,0.030938
"2024-12","920163.BJ",4.5368,-0.3875,-0.4171,-0.102898,0.264828,-0.085422,-0.2577,0.1498,0.033025
"2025-12","920163.BJ",4.8334,-0.049,-0.0469,0.005771,0.215337,-0.010134,-0.08,0.1511,0.031253
"2026-06","920163.BJ",6.1168,-0.0774,-0.072,-0.001399,0.202741,-0.012647,-0.0713,0.2348,0.038387
"2022-12","920651.BJ",2.6127,0.2976,0.2514,0.139418,0.401432,0.113912,0.2311,0.2638,0.100954
"2023-12","920651.BJ",2.6998,0.4104,0.4156,0.253325,0.3774,0.152009,0.3133,0.2391,0.088569
"2024-12","920651.BJ",2.8469,0.2797,0.2311,0.154293,0.303033,0.098243,0.4884,0.2422,0.085058
"2025-12","920651.BJ",3.3403,0.459,0.4127,0.187709,0.136079,0.137406,0.7196,0.2893,0.086596
"2026-06","920651.BJ",3.7135,0.3816,0.3254,0.162655,0.295527,0.102765,0.61,0.3342,0.089992
"2022-12","920642.BJ",3.6038,0.1025,0.0708,0.101407,0.261933,0.028431,-0.023,0.2682,0.074414
"2023-12","920642.BJ",3.4023,0.2259,0.1596,0.137368,0.2786,0.066396,0.1826,0.1756,0.051613
"2024-12","920642.BJ",3.4424,0.1864,0.155,0.062317,0.128078,0.054145,0.2998,0.1855,0.053872
"2025-12","920642.BJ",3.5946,0.316,0.2441,0.130412,0.226973,0.087914,0.2164,0.1848,0.051397
"2026-06","920642.BJ",3.1558,0.289,0.2719,0.129237,0.176673,0.091567,0.2207,0.2155,0.068285
"2022-12","920367.BJ",2.9434,0.3829,0.3584,0.111765,0.307104,0.1301,0.5114,0.297,0.100904
"2023-12","920367.BJ",3.257,0.3712,0.3603,0.06692,0.300021,0.113984,0.3794,0.405,0.124359
"2024-12","920367.BJ",4.1823,0.514,0.4617,0.139798,0.252951,0.122891,0.3978,0.4316,0.103205
"2025-12","920367.BJ",4.4787,0.5434,0.4079,0.077781,0.400814,0.121327,0.4319,0.5106,0.113999
"2026-06","920367.BJ",5.5467,0.435,0.3394,0.021706,0.229336,0.078432,0.4403,0.6899,0.124378
"2022-12","920964.BJ",10.2825,0.8437,0.8592,0.03366,0.295481,0.08205,0.2042,0.2107,0.020494
"2023-12","920964.BJ",10.5722,1.008,0.9724,0.04769,0.222212,0.095348,1.543,0.2529,0.023918
"2024-12","920964.BJ",10.0803,0.556,0.3809,0.054967,0.305107,0.055161,0.8198,0.289,0.02867
"2025-12","920964.BJ",9.8839,1.1283,0.9114,0.086813,0.11871,0.11416,1.5629,0.2313,0.0234
"2026-06","920964.BJ",10.4172,1.0451,0.7973,0.048387,0.161748,0.100328,1.1652,0.248,0.023807
"2022-12","920556.BJ",1.4693,0.1232,0.0905,0.117975,0.38838,0.083851,0.1494,0.1327,0.090309
"2023-12","920556.BJ",1.8338,0.1146,0.0963,0.107861,0.213819,0.06249,0.1246,0.1576,0.085919
"2024-12","920556.BJ",2.1551,0.0934,0.0587,0.087181,0.263872,0.043344,0.1112,0.2255,0.104627
"2025-12","920556.BJ",2.5345,0.07,0.0462,0.036668,0.180443,0.027605,0.113,0.2198,0.08674
"2026-06","920556.BJ",2.987,0.1312,0.102,0.07354,0.222056,0.043934,0.2058,0.2982,0.099821
"2022-12","920906.BJ",1.5227,0.1111,0.108,0.143467,0.248096,0.072993,0.1157,0.1542,0.101295
"2023-12","920906.BJ",1.7362,0.1173,0.0989,0.124202,0.300536,0.067542,0.1088,0.1899,0.109351
"2024-12","920906.BJ",2.2543,0.0738,0.0554,0.078789,0.423018,0.032724,0.0984,0.3062,0.13582
"2025-12","920906.BJ",2.5913,-0.0014,-0.0219,0.014486,0.302916,-0.000549,-0.0201,0.2896,0.111752
"2026-06","920906.BJ",2.7775,0.196,0.1603,0.140507,0.33283,0.070558,0.2053,0.2739,0.098604
"2022-12","920198.BJ",1.649,0.0972,0.0816,0.139691,0.263614,0.058918,0.0915,0.1817,0.110174
"2023-12","920198.BJ",1.8266,0.0902,0.0795,0.109154,0.245416,0.049368,0.0799,0.1887,0.103313
"2024-12","920198.BJ",2.1316,0.0972,0.0868,0.116597,0.34386,0.045598,0.1096,0.2587,0.121355
"2025-12","920198.BJ",2.359,0.0766,0.078,0.009508,0.234429,0.032471,0.1087,0.2842,0.120486
"2026-06","920198.BJ",2.9313,0.1483,0.1317,0.113551,0.403584,0.050608,0.1648,0.3657,0.124774
"2022-12","920992.BJ",2.4205,-0.1709,-0.1992,-0.12246,0.324769,-0.070616,-0.1881,0.1747,0.072188
"2023-12","920992.BJ",2.5213,-0.0388,-0.0529,-0.036661,0.268947,-0.015389,-0.0721,0.1831,0.072623
"2024-12","920992.BJ",2.9971,-0.2236,-0.2528,-0.139769,0.306474,-0.074597,-0.2115,0.2569,0.085705
"2025-12","920992.BJ",2.9741,-0.2264,-0.1996,-0.11701,0.360348,-0.076115,-0.1938,0.2654,0.089229
"2026-06","920992.BJ",3.2603,-0.2321,-0.1985,-0.1037,0.324451,-0.071183,-0.2923,0.3065,0.093997
"2022-12","920826.BJ",8.2874,0.726,0.7331,0.048637,0.214545,0.087603,1.4021,0.1627,0.019634
"2023-12","920826.BJ",8.4424,0.574,0.4109,0.041653,0.258007,0.067992,0.4744,0.1958,0.023196
"2024-12","920826.BJ",8.3892,0.6979,0.6008,0.065876,0.266629,0.083192,0.7183,0.2199,0.026207
"2025-12","920826.BJ",8.5357,1.1206,1.0008,0.071022,0.136749,0.131288,0.6788,0.1609,0.018847
"2026-06","920826.BJ",8.3694,0.381,0.3489,-0.003378,0.07,0.045523,0.237,0.1765,0.021084
"2022-12","920407.BJ",1.6259,0.0925,0.0772,0.141844,0.324548,0.05686,0.0394,0.2101,0.129218
"2023-12","920407.BJ",1.7037,0.1096,0.0972,0.156114,0.39918,0.064346,0.0635,0.172,0.100953
"2024-12","920407.BJ",2.0194,0.1092,0.1032,0.106502,0.293198,0.054081,0.1364,0.197,0.097531
"2025-12","920407.BJ",2.1608,0.2243,0.2181,0.135132,0.314455,0.103822,0.1771,0.2215,0.102522
"2026-06","920407.BJ",2.6054,0.3133,0.2367,0.196997,0.302261,0.120241,0.2268,0.2994,0.114906
"2022-12","920392.BJ",3.1215,0.3239,0.2417,0.122927,0.168262,0.103768,0.1499,0.18,0.057663
"2023-12","920392.BJ",3.1255,0.3268,0.332,0.101397,0.269006,0.104571,0.2503,0.2118,0.067761
"2024-12","920392.BJ",3.361,0.1071,0.0618,0.019129,0.195993,0.031862,0.0427,0.2048,0.060928
"2025-12","920392.BJ",3.2331,0.044,0.0268,-0.001646,0.20887,0.013605,-0.0176,0.1998,0.061806
"2026-06","920392.BJ",3.4065,0.2065,0.1317,0.060638,0.171425,0.060625,0.1263,0.1852,0.054381
"2022-12","920942.BJ",1.6554,-0.0753,-0.079,-0.028863,0.194151,-0.04546,-0.1078,0.2163,0.130648
"2023-12","920942.BJ",2.0503,-0.029,-0.028,-0.058868,0.218428,-0.014169,-0.0834,0.2497,0.121796
"2024-12","920942.BJ",2.3246,-0.0466,-0.0589,-0.047431,0.120103,-0.020056,-0.1486,0.2922,0.125717
